id,quizId,questionText,answerA,answerB,answerC,answerD,correctAnswer
2045,69,Present wide bed necessary real.,ask,and,social,argue,2
2046,69,Instead teacher none against push of during.,foreign,large,others,resource,2
2047,69,Really month class way industry land.,look,keep,exactly,finish,1
2048,69,Young party picture share.,friend,large,raise,read,1
2049,69,Pull in rich might.,court,those,spring,may,3
2050,69,Reveal hospital source nature piece left major.,lead,try,simply,method,3
2051,69,Pay star experience tell lot while.,share,good,compare,news,1
2052,69,Least gas prevent.,wear,break,magazine,heart,1
2053,69,By another this community suddenly toward.,three,contain,hair,and,3
2054,69,Wonder reflect skill rock.,difficult,like,home,many,1
2055,69,Walk woman decade near late want play.,spring,popular,think,side,1
2056,69,Name difference tax large.,successful,computer,very,various,3
2057,69,Determine card manage others rule goal.,a,bank,ball,Democrat,4
2058,69,Wish owner local.,ahead,change,each,every,3
2059,69,Look game imagine speech parent foreign.,office,attack,picture,teacher,2
2060,69,Authority might other shake strategy.,the,floor,she,money,4
2061,69,Program population then actually far say.,Mrs,effort,mother,physical,1
2062,69,Scientist court year.,employee,believe,resource,from,1
2063,69,Anything street quite economy race.,again,operation,most,woman,2
2064,69,Card upon trade hard say.,allow,receive,half,evidence,1
2065,69,Last who purpose.,question,meeting,affect,mean,4
2066,69,Report sit everybody write summer relationship goal.,summer,east,feeling,boy,1
2067,69,Cultural thousand science time.,leader,pass,language,national,3
2068,69,Throughout industry teacher become.,three,foot,government,imagine,3
2069,69,Foreign trip buy safe yet perhaps easy also.,accept,thus,become,any,3
2070,69,Market mention those.,involve,before,section,every,4
2071,70,Of think benefit network.,whether,involve,million,officer,1
2072,70,Perhaps oil might painting pattern entire item lose.,pass,yard,forward,development,1
2073,70,Child might that make person.,shoulder,PM,training,service,1
2074,70,Throughout responsibility case individual light quickly.,learn,so,old,it,4
2075,70,Public different attack sister doctor loss.,must,thousand,tell,think,2
2076,70,Past establish difference notice.,successful,forward,collection,crime,1
2077,70,Type level wonder worker which truth.,phone,enjoy,thousand,design,1
2078,70,Seem real seat form media.,air,maybe,clearly,since,1
2079,70,Reflect light thank.,stock,owner,bit,cell,4
2080,70,Author road various generation short billion art.,you,few,parent,eye,4
2081,70,Environmental less impact imagine capital.,themselves,Democrat,feeling,stage,3
2082,70,Organization reveal whose member compare statement.,develop,beat,seem,yes,1
2083,70,Republican least anything black degree second among.,weight,war,because,listen,3
2084,70,Force really control use environmental likely world.,simple,staff,return,large,3
2085,70,Born suddenly our actually should.,contain,until,boy,glass,1
2086,70,High money against child include.,sell,school,expect,its,2
2087,70,Agreement family what race possible.,news,show,early,product,4
2088,70,Voice wind hundred nature clear.,reveal,whom,brother,executive,1
2089,70,Too even send few surface card record.,accept,book,rule,green,1
2090,70,Probably account nation scene second its bad.,see,east,change,night,2
2091,70,Note station account laugh.,believe,fish,event,system,2
2092,70,Close less pull.,chair,chair,indeed,nation,1
2093,70,Rate child year let exactly around.,Mrs,just,attorney,experience,3
2094,70,Others join until law him trouble player attorney.,size,game,least,early,4
2095,70,Small edge last.,gas,risk,they,evidence,3
2096,70,So ready you.,begin,score,far,economy,4
2097,70,Make action quickly recent.,paper,tend,success,loss,2
2098,70,Ball memory this feel.,candidate,ground,space,spring,1
2099,70,Answer next raise ability group.,couple,me,property,continue,2
2100,70,Watch none cause for know couple article.,president,piece,while,country,1
2101,71,Main dog resource every year little.,join,western,art,single,3
2102,71,Relate growth again sea discuss mean degree.,owner,time,administration,mind,4
2103,71,Buy anything pretty its.,case,ago,oil,indicate,4
2104,71,Detail might certain best.,attorney,Mr,her,front,3
2105,71,Half four audience author late someone every.,ten,scientist,officer,back,3
2106,71,Yes large office throughout season surface knowledge.,thank,rock,born,social,3
2107,71,Capital something develop.,expect,stock,scene,respond,1
2108,71,Part participant step lead.,face,certainly,film,summer,1
2109,71,Peace yourself letter conference protect sing.,college,share,raise,perform,1
2110,71,Of hard fire relationship figure group.,I,region,public,woman,4
2111,71,Approach soon range purpose world large life.,brother,necessary,religious,itself,2
2112,71,Green body million.,conference,quality,travel,image,2
2113,71,Kind thank yes between address.,forget,personal,police,collection,4
2114,71,Plant fish thing money professional issue our lose.,produce,professor,customer,have,4
2115,71,Exactly level expect eight huge beat see.,some,star,provide,identify,3
2116,71,Sound out pick toward entire owner will energy.,it,public,choose,cultural,1
2117,71,Performance various project change.,administration,relationship,including,letter,1
2118,71,Though middle even oil course blue more.,take,crime,when,hundred,1
2119,71,Example score unit perhaps smile.,will,trip,upon,believe,3
2120,71,Include my never Mrs.,bar,million,management,source,2
2121,71,Way affect season economy forget.,car,responsibility,none,movement,4
2122,71,Prepare back smile also.,how,decision,color,television,4
2123,71,City condition baby either.,wife,never,news,require,4
2124,71,Along enjoy really about financial realize billion.,teach,design,series,time,2
2125,71,Thus page myself responsibility trade.,before,art,picture,practice,1
2126,71,Arm make accept step.,whole,study,institution,history,4
2127,71,Expert west us toward speak.,budget,discussion,source,agency,4
2128,71,Her would Mr card campaign big information treatment.,system,garden,laugh,data,4
2129,71,Similar rest country determine smile store.,difficult,be,wrong,item,3
2130,71,Two probably call.,occur,hotel,laugh,reality,1
2131,72,Case end than already enjoy source action.,fly,material,idea,describe,1
2132,72,Leader area market dark box.,office,very,Mr,by,4
2133,72,Gas peace night response however fear away.,past,night,marriage,describe,3
2134,72,Other such hear bar send.,discuss,hot,south,wonder,2
2135,72,Behavior scene early above lawyer along read.,news,floor,huge,middle,3
2136,72,Hold position sea simple daughter follow enjoy.,bar,own,Congress,be,4
2137,72,Make design country particularly.,near,mouth,answer,even,3
2138,72,Opportunity say debate.,increase,media,whole,father,4
2139,72,Entire week government market move.,same,really,production,be,3
2140,72,Right she cultural staff still.,seek,ago,see,threat,3
2141,72,Media black partner.,support,never,offer,store,4
2142,72,Fast like defense arm position medical.,easy,again,firm,history,2
2143,72,Future thought foot above hour.,lead,western,indeed,chance,1
2144,72,Poor suggest our focus only whole model far.,each,market,I,walk,4
2145,72,Pass weight here night.,relationship,wind,much,worry,3
2146,72,Expert culture far mention ahead edge.,them,simply,act,she,4
2147,72,Easy scientist most trip.,light,back,thank,century,3
2148,72,Baby increase experience stop east peace prove continue.,modern,cultural,capital,various,4
2149,72,Evening you short gas serious.,money,actually,offer,chance,1
2150,72,Term difference nothing usually development individual collection if.,early,note,financial,story,3
2151,72,Key action hundred write ask identify.,from,full,person,affect,1
2152,72,Set myself child stuff talk.,building,for,lot,table,3
2153,72,Thought change her notice air fund never.,she,decade,become,win,3
2154,72,Billion rock American election detail.,professor,affect,morning,subject,2
2155,72,Discuss trip than prepare wear organization.,into,those,heart,to,4
2156,72,Tree share the training population worry picture final.,could,until,every,other,2
2157,72,Phone economy new resource president special.,enjoy,as,clear,feel,4
2158,72,Across begin mean since focus every laugh.,difference,least,here,month,3
2159,72,Should parent address allow arm less.,capital,type,right,weight,2
2160,72,Less unit share part recently college easy dream.,imagine,person,feel,find,3
2161,73,Involve above training development win the.,candidate,state,mind,including,3
2162,73,Seem along image as position paper avoid seat.,happy,skill,draw,agent,2
2163,73,Activity friend spend why sell prove send.,of,training,decade,travel,4
2164,73,Reason fish read section sit.,security,age,top,red,3
2165,73,Level order pay guy almost.,foreign,plan,world,check,4
2166,73,Behind knowledge effort.,everyone,car,mother,happy,1
2167,73,Decide apply teacher five size seat Mr.,TV,professional,really,industry,1
2168,73,Imagine training executive suggest could.,rise,goal,project,our,3
2169,73,Structure wife four place southern.,best,probably,effort,tonight,3
2170,73,Father service expert despite rather.,important,step,oil,face,3
2171,73,Current easy project likely.,cut,six,management,between,1
2172,73,Some carry detail model Democrat.,thus,since,provide,threat,2
2173,73,Fund star let door someone church field.,man,agree,central,produce,4
2174,73,Those century up natural stage.,pattern,read,game,conference,4
2175,73,Later effect growth.,with,own,go,bar,2
2176,73,Place range system myself.,gas,election,try,recognize,2
2177,73,Contain material pass.,though,election,allow,method,4
2178,73,End outside radio media career join analysis live.,parent,store,reason,worker,3
2179,73,Past the pressure short guy cold choice from.,professor,fly,meeting,president,2
2180,73,How involve future walk require admit.,guy,social,might,look,1
2181,73,Kind director church join note.,front,type,evidence,her,2
2182,73,Stand toward have least last.,west,computer,trouble,financial,1
2183,73,Brother if present much.,mean,everyone,offer,style,4
2184,73,Media state happy accept blood interesting fly quite.,establish,season,boy,special,4
2185,73,Free only change but much society would capital.,tough,then,two,available,3
2186,73,Real discover find letter.,assume,case,these,analysis,4
2187,73,Interesting network western while ready seat instead.,professional,peace,choice,man,3
2188,73,Collection maintain field more man may.,issue,day,under,decade,4
