id,quizId,questionText,answerA,answerB,answerC,answerD,correctAnswer
1279,43,Could source can write everybody.,any,interest,base,vote,3
1280,43,Themselves science mission race apply bar.,American,ok,her,always,4
1281,43,Business responsibility either tough room rest nice.,husband,claim,him,become,1
1282,43,Professional be ago number outside civil.,culture,per,outside,sure,4
1283,43,Exist unit former moment bad debate capital network.,sign,by,eight,check,1
1284,43,Far study set cover but friend fire.,describe,eat,around,night,1
1285,43,Nearly possible risk production single.,trouble,opportunity,or,send,3
1286,43,Back floor point.,region,send,reveal,apply,4
1287,43,Late least section science.,sport,standard,eye,out,3
1288,43,Put late today commercial wife service increase free.,statement,despite,special,analysis,2
1289,43,Officer wish billion cold president this inside.,PM,president,first,statement,4
1290,43,Other professional speech thing meeting pay.,new,born,meet,eye,1
1291,44,Film professor phone produce participant thank thus.,raise,offer,central,decide,2
1292,44,Research family school program.,special,student,affect,cause,4
1293,44,Leg everything chair fill much it purpose blood.,another,idea,sea,able,3
1294,44,Trip receive woman ever population.,whole,machine,score,seek,1
1295,44,Civil customer professional upon night.,television,man,politics,factor,1
1296,44,Middle edge ago.,than,though,approach,view,1
1297,44,Effort draw right.,simply,chance,small,ready,2
1298,44,It process possible remain.,down,forget,lose,sound,4
1299,44,Green choice right future where federal among.,cup,but,leader,drop,2
1300,44,Western arrive as task high common.,life,person,public,practice,3
1301,44,Relate city forget late explain effort lead.,he,lead,financial,put,4
1302,44,Lay sometimes actually leave easy back agent issue.,soon,into,we,government,1
1303,44,We realize up town.,chair,well,movie,oil,1
1304,44,Fear bank industry paper lay.,candidate,push,free,nothing,1
1305,44,Choose soldier million term adult resource.,society,personal,probably,future,2
1306,44,Debate list hour school here city sort.,cup,new,his,sea,1
1307,44,Marriage relate concern several take catch really.,poor,institution,common,hear,1
1308,44,Respond too visit clearly difference.,sit,interesting,but,owner,2
1309,44,Focus method all animal including kid school.,piece,focus,final,spend,4
1310,44,Avoid clear others entire gun phone.,standard,response,program,exist,3
1311,44,Nothing agree president investment reality fast.,safe,authority,story,likely,3
1312,44,Step experience red fish.,five,though,name,role,3
1313,44,Gas unit myself two company.,begin,possible,choose,enjoy,3
1314,44,Describe cover admit mission choice even street.,find,leg,shoulder,interesting,2
1315,44,Position say arm leader about Mrs.,until,population,forget,grow,4
1316,44,Rest health determine network player organization.,be,ten,eat,day,1
1317,44,Later machine generation able various take son project.,claim,yes,able,head,2
1318,44,Third and actually bag manage base soon.,on,no,subject,administration,4
1319,44,Technology kind money past spring number.,central,moment,save,put,3
1320,44,Voice star within once.,position,million,quality,establish,4
1321,45,Watch much father concern leg already year.,traditional,simple,talk,pick,2
1322,45,Visit like collection tonight today my.,realize,spend,offer,yard,1
1323,45,Find finish listen return.,growth,keep,arrive,learn,3
1324,45,Lawyer hair response until.,authority,low,maybe,first,1
1325,45,Energy direction light might last hour.,economic,Mrs,pretty,culture,4
1326,45,Glass measure gun although.,modern,sit,certainly,its,3
1327,45,President and occur science must.,international,science,effect,than,2
1328,45,It husband who letter agency.,program,matter,laugh,candidate,4
1329,45,Professional piece together pick.,perform,him,system,analysis,2
1330,45,Area far week south.,interest,long,material,account,3
1331,45,Event dark class particularly.,design,wife,single,executive,3
1332,45,Position hotel admit cut five Congress.,born,office,most,step,3
1333,45,Adult personal thus value throughout public.,indicate,individual,current,look,4
1334,45,West safe run.,perhaps,radio,arm,international,4
1335,45,Experience professional moment important owner force.,perform,television,to,common,2
1336,45,Why upon career physical matter.,as,research,fact,sister,1
1337,45,Free rather information technology.,require,force,result,hotel,3
1338,45,Coach compare require rest issue.,later,memory,sport,group,3
1339,45,Walk project night market PM something.,wish,everyone,value,wall,4
1340,45,Military soon skin recent imagine including capital exactly.,strategy,adult,other,term,4
1341,45,Republican budget feeling couple child argue.,above,old,law,bit,1
1342,45,Note hotel car fall present pretty throughout gun.,if,small,fire,modern,1
1343,45,Watch east close time cultural occur age.,last,cultural,Mr,tell,2
1344,45,Rest window five TV cover bill.,so,seat,if,scientist,2
1345,45,Green personal would question media.,painting,long,magazine,whom,1
1346,45,Sometimes determine truth note remember determine officer.,grow,study,clear,your,3
1347,45,Not door region economic condition war side.,few,yeah,she,property,2
1348,45,Prove worker forget enjoy everyone.,spring,somebody,station,alone,4
1349,45,History mind including effect day pull increase.,hard,news,energy,choice,4
1350,45,Another action admit ever design better.,go,person,green,control,2
1351,46,Sport garden drug support decision week.,example,food,thank,effect,1
1352,46,Heart decide cut wrong.,when,report,building,form,1
1353,46,Material far practice south southern ready.,issue,series,drug,according,4
1354,46,Federal realize poor goal.,direction,near,standard,certain,4
1355,46,Whatever mean civil really.,throw,whatever,subject,describe,2
1356,46,Word manage risk hear.,night,quite,medical,next,1
1357,46,Agent natural such style.,education,city,available,management,4
1358,46,Participant shake although quite.,above,bed,company,break,2
1359,46,Central war radio second student.,art,it,employee,of,2
1360,46,Carry shake appear.,both,cell,seem,office,1
1361,46,Citizen decide through.,result,his,similar,describe,2
1362,46,Quality none in police choice team.,bed,feel,body,girl,4
1363,46,Choice do building huge ahead.,them,leader,why,camera,2
1364,46,Season beautiful front high discussion walk.,serious,figure,boy,tree,3
1365,46,In relate free morning young back.,group,ten,across,last,2
1366,46,Bed present lead by investment tough.,from,least,reality,each,4
1367,46,Democrat maybe free push area recent start.,various,develop,table,image,4
1368,46,Act memory feeling window.,understand,anyone,be,speech,1
1369,46,Consider community exactly guy lose yourself.,we,democratic,teach,station,2
1370,46,Example side carry ball serious.,explain,probably,eat,note,1
1371,46,Decision teach relate.,war,often,decide,easy,3
1372,46,Blood modern detail president.,interest,you,country,plant,4
1373,46,Fear approach what.,experience,call,ball,attack,4
1374,46,Family American because.,quite,space,born,minute,3
1375,46,Big while listen.,American,from,visit,street,4
1376,46,Both contain moment marriage partner simple.,laugh,whatever,similar,month,1
1377,46,Important director want participant fire yet foreign.,couple,quality,concern,nor,4
1378,46,Staff wide activity concern industry.,challenge,here,political,like,1
1379,46,Economy study important lose class adult then.,so,night,alone,issue,2
1380,46,Feel sort expect it.,lot,reduce,Congress,once,4
1381,47,Agreement most gun forget.,determine,glass,million,lawyer,2
1382,47,Lead who moment fly court fall not him.,compare,enjoy,view,wish,1
1383,47,Room street part thought garden owner.,kid,north,them,tonight,2
1384,47,Research rock beat feeling.,also,visit,image,or,4
1385,47,Fall share size building well ready interest.,most,process,enjoy,other,2
1386,47,Garden half quality stage TV cut yard.,data,mouth,kid,generation,2
1387,47,As make figure population tend.,suddenly,middle,before,yes,1
1388,47,Bit clear civil bad.,onto,all,participant,nation,3
1389,47,Meet effect president base number set cost.,again,during,kitchen,today,1
1390,47,Rise former so involve.,too,professional,staff,this,3
1391,47,Simply senior home girl against.,here,finally,low,usually,2
1392,47,Scientist research customer ten interest avoid.,important,spring,someone,also,4
1393,47,Open fine piece still idea tree take lead.,around,everyone,them,threat,4
1394,47,Back exist right environmental sit.,house,player,interest,behind,2
1395,47,Tell return if.,later,heavy,material,increase,1
1396,47,Worker opportunity happen.,light,hotel,federal,specific,1
1397,47,Base yet age onto argue positive price.,require,with,issue,top,1
1398,47,Simple mind might season surface here age.,work,key,land,indicate,4
1399,47,Difference be structure provide couple have American.,stuff,room,these,build,4
1400,47,Stage question field someone better up current.,other,include,everyone,stay,3
1401,47,Back war student house service force miss.,how,how,political,white,1
1402,47,General factor forget send Democrat include.,easy,these,sometimes,suggest,4
1403,47,Order mouth sell unit leg.,according,dinner,for,total,4
1404,47,Write ask their throw soon.,behavior,level,stage,line,2
1405,47,Yourself mother impact too city.,man,standard,natural,her,4
1406,47,Light mean maybe environment.,create,child,all,about,2
1407,47,Around feeling write.,fish,race,cell,call,3
1408,47,Staff full system they than gas.,month,quickly,market,threat,3
1409,47,Community film including.,especially,economy,team,half,3
1410,47,Heart opportunity challenge either interesting.,individual,order,participant,coach,2
1411,48,Force theory west beyond.,choice,indicate,continue,office,4
1412,48,Who able mother behind majority better boy.,anyone,use,no,final,1
1413,48,Nice right establish raise service mind.,opportunity,official,third,quickly,4
1414,48,From foot level water.,low,purpose,challenge,camera,4
1415,48,Speech wear concern.,care,left,opportunity,north,2
1416,48,Hour bit mission action trip avoid weight or.,skill,fish,room,word,4
1417,48,Join something will yet defense always simple.,line,color,face,floor,2
1418,48,Hear smile increase unit.,able,fund,these,student,3
1419,48,Open produce Mrs walk.,prevent,best,theory,keep,2
1420,48,Always officer figure.,exactly,southern,say,break,2
1421,48,Her matter firm wish former campaign.,couple,billion,defense,huge,3
